timestamp,event_type,side,price,size,order_id
34264.214495961,cancel,ask,585.63,100.0,18676119
34264.216159784,add,ask,585.63,100.0,18695364
34264.25695608,trade,ask,585.6,100.0,hidden_786
34264.257040523,add,bid,585.34,18.0,18696557
34264.257093078,add,bid,585.36,18.0,18696562
34264.257834777,cancel,ask,585.63,100.0,18695364
34264.25944627,add,ask,585.63,100.0,18696632
34264.536465521,cancel,bid,585.36,18.0,18696562
34264.536467869,cancel,bid,585.35,18.0,18696563
34264.611582456,add,bid,585.35,18.0,18703383
34264.884055019,cancel,bid,585.35,18.0,18703383
34264.884055412,cancel,bid,585.34,18.0,18703385
34264.884055849,cancel,bid,585.33,18.0,18703387
34265.012575191,add,ask,585.62,100.0,18711138
34265.697706312,add,bid,585.35,18.0,18726212
34266.016257078,cancel,ask,585.62,100.0,18711138
34266.016390122,cancel,bid,585.35,18.0,18726212
34266.016390644,cancel,bid,585.34,18.0,18726217
34266.016414152,cancel,bid,585.32,18.0,18726219
34266.056037004,add,bid,585.35,18.0,18735561
34267.136875118,cancel,ask,585.63,100.0,18696632
34267.137012763,cancel,bid,585.35,18.0,18735561
34267.137013234,cancel,bid,585.34,18.0,18735562
34267.13702424,cancel,bid,585.33,18.0,18735563
34267.13702524,cancel,bid,585.32,18.0,18735566
34267.13865765,add,ask,585.62,100.0,18759190
34267.155097192,add,bid,585.35,18.0,18759837
34270.021359911,cancel,ask,585.62,100.0,18759190
34270.021486547,cancel,bid,585.35,18.0,18759837
34270.02150852,cancel,bid,585.33,18.0,18759841
34270.023938369,add,ask,585.43,80.0,18826632
34270.085057253,add,bid,585.35,18.0,18832369
34270.085255367,trade,bid,585.35,10.0,18832369
34270.085364701,trade,bid,585.35,8.0,18832369
34270.104431749,trade,bid,585.34,18.0,18832374
34270.106940669,trade,bid,585.34,1.0,hidden_819
34270.106940669,trade,bid,585.33,18.0,18832377
34270.107019493,trade,bid,585.32,100.0,18229784
34270.107019493,trade,bid,585.32,200.0,18328480
34270.107019493,trade,bid,585.32,18.0,18832380
34270.107440284,add,bid,585.24,18.0,18833480
34270.230930875,trade,ask,585.42,100.0,hidden_825
34270.230930875,trade,ask,585.43,80.0,18826632
34270.231008544,add,bid,585.31,100.0,18840084
34270.231083555,trade,ask,585.5,100.0,18833464
34270.2324598,add,ask,585.62,100.0,18840165
34270.233933883,cancel,ask,585.62,100.0,18840165
34270.235534103,add,ask,585.62,100.0,18840282
34270.257407678,add,ask,585.59,18.0,18840835
34270.394294159,cancel,bid,585.31,100.0,18840084
34270.394425398,cancel,ask,585.59,18.0,18840835
34270.394425867,cancel,ask,585.61,18.0,18840840
34270.394430125,cancel,ask,585.62,18.0,18840841
34270.599373841,trade,ask,585.61,100.0,hidden_837
34270.59946132,add,bid,585.23,18.0,18848157
34270.599502601,add,bid,585.24,18.0,18848161
34270.600305445,cancel,ask,585.62,100.0,18840282
34270.601967383,add,ask,585.64,100.0,18848243
34271.029030492,add,bid,585.29,200.0,18857695
34271.086869628,add,ask,585.63,18.0,18859116
34271.094170397,add,bid,585.32,18.0,18859424
34271.247507601,cancel,ask,585.63,18.0,18859116
34271.850956071,add,bid,585.34,200.0,18879462
34272.714961867,cancel,ask,585.64,100.0,18848243
34272.715074565,add,bid,585.36,100.0,18899057
34272.71666182,add,ask,585.64,100.0,18899085
34272.821962399,add,bid,585.38,18.0,18902482
34272.830397476,trade,ask,585.62,29.0,hidden_851
34272.831316933,cancel,ask,585.64,100.0,18899085
34272.832476159,trade,ask,585.62,71.0,hidden_853
34272.832476159,trade,ask,585.63,10.0,hidden_854
34272.833504834,add,ask,585.64,100.0,18905925
34273.137327992,add,bid,585.41,18.0,18916805
34273.258724107,add,ask,585.63,18.0,18919198
34273.25881242,cancel,bid,585.41,18.0,18916805
34273.408912021,add,bid,585.37,18.0,18923822
34273.409010038,cancel,ask,585.63,18.0,18919198
34273.688801716,add,bid,585.38,100.0,18928927
34273.96974997,add,bid,585.39,200.0,18934611
34273.978291626,add,bid,585.4,18.0,18934846
34274.64402051,add,ask,585.61,18.0,18948753
34274.644169616,cancel,bid,585.4,18.0,18934846
34274.646714937,add,bid,585.45,100.0,18948889
34274.651451386,cancel,bid,585.45,100.0,18948889
34274.651451386,add,bid,585.51,100.0,18949054
34274.651596186,trade,bid,585.51,100.0,18949054
34274.651682979,add,bid,585.4,18.0,18949077
34276.520426834,cancel,ask,585.61,18.0,18948753
34276.520427588,cancel,ask,585.62,18.0,18948754
34276.520430296,cancel,ask,585.63,18.0,18948756
34276.520431607,cancel,ask,585.64,18.0,18948758
34276.520459978,cancel,bid,585.4,18.0,18949077
34276.740756498,add,bid,585.39,18.0,18992668
34276.771794098,cancel,ask,585.64,100.0,18905925
34276.773441361,add,ask,585.63,100.0,18993161
34277.377202932,trade,ask,585.615,100.0,hidden_879
34277.377258512,trade,ask,585.63,100.0,18993161
34277.37729475,add,bid,585.4,18.0,19007953
34277.377502838,add,ask,585.63,100.0,19007962
34277.378089883,cancel,ask,585.63,100.0,19007962
34277.379774706,add,ask,585.64,100.0,19008082
34277.381977213,add,ask,585.64,100.0,19008186
34277.400647121,add,ask,585.64,100.0,19009075
34277.78867931,cancel,bid,585.4,18.0,19007953
34277.788681693,cancel,bid,585.39,18.0,18992668
34277.799145107,add,ask,585.62,18.0,19027288
34277.799237134,add,ask,585.62,100.0,19027298
34278.001790938,add,bid,585.41,18.0,19033166
34278.001914285,cancel,ask,585.62,18.0,19027288
34278.182363091,cancel,bid,585.41,18.0,19033166
34278.18238099,cancel,bid,585.39,18.0,19033169
34278.184801559,add,ask,585.62,100.0,19039904
34278.185457289,cancel,ask,585.62,100.0,19039904
34278.336302196,add,bid,585.42,18.0,19043926
34278.681703256,add,bid,585.43,150.0,19051396
34278.68469941,add,ask,585.62,100.0,19051433
34278.89052136,trade,ask,585.53,100.0,hidden_900
34278.890608555,add,bid,585.43,18.0,19055241
34278.890641713,add,bid,585.44,18.0,19055243
34278.891627439,trade,ask,585.62,100.0,19027298
34278.891627439,trade,ask,585.62,37.0,19051433
34278.895674158,trade,bid,585.61,100.0,hidden_905
34278.970361074,cancel,ask,585.62,63.0,19051433
34278.97270665,add,ask,585.61,100.0,19057044
34279.058497334,cancel,ask,585.61,100.0,19057044
34279.058597301,cancel,bid,585.44,18.0,19055243
34279.05859767,cancel,bid,585.43,18.0,19055241
34279.095631498,add,ask,585.63,100.0,19060163
34279.100915798,add,bid,585.46,18.0,19060279
34279.59121377,trade,bid,585.47,62.0,hidden_913
34279.591298663,add,ask,585.62,18.0,19068312
34279.591402103,cancel,bid,585.46,18.0,19060279
34279.591402582,cancel,bid,585.45,18.0,19060280
34279.593811946,add,ask,585.62,100.0,19068371
