seed,variant,status,ep_reward,avg_wait_min,headway_cv,score,upper_plan_decisions,upper_plan_reuse_ratio,upper_plan_target_mean,upper_plan_target_std,terminal_launch_shift_mean,terminal_launch_shift_std,freq_promotion_strength,shared_ppo_lower_samples,shared_ppo_gate_evaluations,shared_ppo_gate_replans,shared_ppo_gate_value_mean,shared_ppo_wait_replan_count,shared_ppo_wait_replan_pressure_mean,shared_ppo_wait_replan_shift_pressure_mean,shared_ppo_wait_replan_gap_ratio_mean,shared_ppo_wait_replan_same_hold_mean,shared_ppo_wait_replan_same_wait_mean,shared_ppo_wait_replan_shift_mean_s,shared_ppo_wait_replan_shift_abs_mean_s,shared_ppo_wait_replan_actor_base_used_mean,shared_ppo_wait_replan_base_delta_abs_mean_s,shared_ppo_wait_replan_final_delta_abs_mean_s,shared_ppo_loss
2131,native_wait_aware_replan,supported_native_episode_loop,-10772.836,6.11,0.5653,-7.240600000000001,66.0,0.7480916030534351,337.9020855158643,5.373521616618293,-44.2557251908397,5.006814597429143,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14689.599536132813
2141,native_wait_aware_replan,supported_native_episode_loop,-3165.646,4.128,0.4208,-4.9696,66.0,0.7480916030534351,332.6349734968812,7.416483142254492,-44.54961832061068,4.101226292979849,0.5384615384615384,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11478.505364990235
2151,native_wait_aware_replan,supported_native_episode_loop,-14649.359,4.469,0.25,-4.969,66.0,0.7480916030534351,345.3026415810785,6.046163851292537,-43.57251908396947,5.320320449441959,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.479638671875
2161,native_wait_aware_replan,supported_native_episode_loop,-18901.687,5.695,0.4296,-6.5542,66.0,0.7480916030534351,337.98661208795835,11.578746334071845,-44.29389312977099,4.9579800079842125,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20988.198681640624
2171,native_wait_aware_replan,supported_native_episode_loop,-2772.657,4.618,0.4586,-5.535200000000001,66.0,0.7480916030534351,336.14445633524247,6.439260133530895,-44.538167938931295,4.134715401658565,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.55142974853516
2181,native_wait_aware_replan,supported_native_episode_loop,-4743.222,8.394,0.462,-9.318,66.0,0.7480916030534351,351.9523383094533,5.480793819132551,-42.61832061068702,7.238001933462844,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69058.7216796875
2191,native_wait_aware_replan,supported_native_episode_loop,-18824.667,8.315,0.4128,-9.1406,66.0,0.7480916030534351,331.8850071246994,8.099442638253713,-44.51145038167939,4.24779495956789,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4210.34599609375
2201,native_wait_aware_replan,supported_native_episode_loop,-2971.9,7.932,0.4581,-8.8482,66.0,0.7480916030534351,336.09139778764194,6.679971711615521,-44.33969465648855,4.81757563731688,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77767.04428710937
2211,native_wait_aware_replan,supported_native_episode_loop,-3197.387,4.601,0.5345,-5.67,66.0,0.7480916030534351,346.5059502676092,4.655848586144664,-44.04961832061068,5.60137488637206,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2045.038706970215
2221,native_wait_aware_replan,supported_native_episode_loop,-6164.416,14.084,0.5533,-15.1906,66.0,0.7480916030534351,344.7114268023549,6.066532583513298,-43.92748091603053,5.435823405608762,0.07692307692307698,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4237.052001953125
2231,native_wait_aware_replan,supported_native_episode_loop,-17061.323,4.197,0.7183,-5.6336,66.0,0.7480916030534351,342.3140265880953,7.116689752844467,-44.43129770992366,4.367761562178109,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2965.9011047363283
2241,native_wait_aware_replan,supported_native_episode_loop,-5702.996,12.994,0.4707,-13.9354,66.0,0.7480916030534351,333.7984801309406,5.789785125930125,-44.52290076335878,4.209840614297136,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3504.6713317871095
2251,native_wait_aware_replan,supported_native_episode_loop,-19047.042,32.869,0.4331,-33.7352,66.0,0.7480916030534351,348.6644245057464,7.447025928579389,-43.93129770992366,4.932662349881014,0.21321579643886346,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41568.42543945312
2261,native_wait_aware_replan,supported_native_episode_loop,-3221.89,5.312,0.4632,-6.2384,66.0,0.7480916030534351,327.58816216446974,4.295191380718145,-44.49236641221374,4.327916098871587,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23342.21535644531
2271,native_wait_aware_replan,supported_native_episode_loop,-18907.445,5.092,0.6198,-6.3316,66.0,0.7480916030534351,348.2711736409719,4.861472038414421,-44.29770992366412,4.876637961647909,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29337.128063964843
2281,native_wait_aware_replan,supported_native_episode_loop,-17989.16,6.802,0.5833,-7.9685999999999995,66.0,0.7480916030534351,341.2076765070586,4.828924290855748,-44.0,5.499479503476698,0.23076923076923078,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33337.27985839844
2291,native_wait_aware_replan,supported_native_episode_loop,-3034.801,4.242,0.3745,-4.991,66.0,0.7480916030534351,349.2648662456347,6.075810007104445,-41.713740458015266,7.245301329308898,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.2161422729492
2301,native_wait_aware_replan,supported_native_episode_loop,-3749.373,4.789,0.4985,-5.786,66.0,0.7480916030534351,344.34587681865645,8.842881352935567,-44.213740458015266,4.740611667925678,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87075.0110107422
2311,native_wait_aware_replan,supported_native_episode_loop,-5550.961,6.203,0.7182,-7.6394,66.0,0.7480916030534351,349.12811622392127,4.668907007760538,-44.25954198473283,4.979481235832532,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25536.335650634766
2321,native_wait_aware_replan,supported_native_episode_loop,-20371.544,22.444,0.6873,-23.8186,66.0,0.7480916030534351,337.1460164030696,7.4429051311804155,-44.3206106870229,4.857931541685472,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52939.753515625
2331,native_wait_aware_replan,supported_native_episode_loop,-17727.863,7.684,0.5294,-8.7428,66.0,0.7480916030534351,336.6477213070896,7.529505783529542,-44.52671755725191,4.176137673352133,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6758.180871582032
2341,native_wait_aware_replan,supported_native_episode_loop,-3992.582,3.382,0.433,-4.248,66.0,0.7480916030534351,347.8235379071788,14.744355749978244,-9.969465648854962,42.19826683812914,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.6795478820801
2351,native_wait_aware_replan,supported_native_episode_loop,-3244.776,4.09,0.5797,-5.2494,66.0,0.7480916030534351,338.0712923748803,7.243527645804954,-44.469465648854964,4.348929729347756,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.801305770874
2361,native_wait_aware_replan,supported_native_episode_loop,-3067.947,7.594,0.439,-8.472,66.0,0.7480916030534351,348.66157063283316,7.004043311870803,-43.713740458015266,5.189364687156036,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72060.63286132812
2371,native_wait_aware_replan,supported_native_episode_loop,-4754.311,4.568,0.5131,-5.5942,66.0,0.7480916030534351,343.3029811135192,5.267009859261489,-44.0763358778626,5.563812082989473,0.07692307692307698,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13308.915020751952
2381,native_wait_aware_replan,supported_native_episode_loop,-4563.183,4.114,0.3629,-4.8398,66.0,0.7480916030534351,336.7258454062936,6.474832937324973,-44.1793893129771,5.35765440241937,0.23076923076923078,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8448.7794921875
2391,native_wait_aware_replan,supported_native_episode_loop,-19314.564,17.115,0.6848,-18.484599999999997,66.0,0.7480916030534351,337.5492400348339,8.849393965033325,-44.412213740458014,4.4212709806215225,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8580.918627929688
2401,native_wait_aware_replan,supported_native_episode_loop,-18730.345,5.978,0.4119,-6.8018,66.0,0.7480916030534351,336.96847455143626,4.768815801158648,-43.97328244274809,6.074855251346014,0.8461538461538461,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85679.06240234376
2411,native_wait_aware_replan,supported_native_episode_loop,-15321.168,4.978,0.5579,-6.0938,66.0,0.7480916030534351,349.8273541986374,7.813819410968001,-44.33206106870229,4.749492012620928,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11139.73046875
2421,native_wait_aware_replan,supported_native_episode_loop,-2767.28,4.32,0.4558,-5.2316,66.0,0.7480916030534351,342.07339587875714,4.4671360856626485,-44.02671755725191,5.863853882502581,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29562.431567382813
2431,native_wait_aware_replan,supported_native_episode_loop,-18106.969,17.618,0.5237,-18.665399999999998,66.0,0.7480916030534351,341.6351743558284,11.736396971777644,-44.2442748091603,4.928638235433558,0.4271765614804839,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164242.742578125
2441,native_wait_aware_replan,supported_native_episode_loop,-18508.139,4.659,0.4931,-5.6452,66.0,0.7480916030534351,343.4136077313326,5.102448683764889,-44.37786259541985,4.649382953007358,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.5311431884766
2451,native_wait_aware_replan,supported_native_episode_loop,-2914.889,5.533,0.5172,-6.5674,66.0,0.7480916030534351,338.6384375229971,8.036001948798232,-44.45038167938932,4.4339318626607,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3674.4305557250977
2461,native_wait_aware_replan,supported_native_episode_loop,-20121.695,17.906,0.5034,-18.912799999999997,66.0,0.7480916030534351,350.0271716861628,11.694382140640998,-23.015267175572518,29.794841690145475,0.6125940282848303,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319087.325390625
2471,native_wait_aware_replan,supported_native_episode_loop,-17937.653,36.166,0.5538,-37.273599999999995,66.0,0.7480916030534351,344.80645162359485,6.711528526601103,-44.4236641221374,4.4746842109750515,0.23076923076923078,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8342.725793457032
2481,native_wait_aware_replan,supported_native_episode_loop,-2966.345,4.094,0.3993,-4.8926,66.0,0.7480916030534351,344.63685136714963,3.807770303572136,-44.38167938931298,4.610737576185119,1.0,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41432.96533203125
2491,native_wait_aware_replan,supported_native_episode_loop,-20421.201,23.215,0.4545,-24.124,66.0,0.7480916030534351,338.56710041418637,5.390187394709147,-44.48091603053435,4.326998757205451,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4657.238165283203
2501,native_wait_aware_replan,supported_native_episode_loop,-9332.04,17.489,0.5401,-18.569200000000002,66.0,0.7480916030534351,327.38576560129644,5.713757014950405,-44.50763358778626,4.262155823370216,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23204.97802734375
2511,native_wait_aware_replan,supported_native_episode_loop,-19107.069,7.775,0.6353,-9.0456,66.0,0.7480916030534351,335.51329249771493,4.360122676058524,-44.49618320610687,4.302270030671856,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2928.916015625
2521,native_wait_aware_replan,supported_native_episode_loop,-16947.791,36.231,0.5803,-37.391600000000004,66.0,0.7480916030534351,339.2105401827785,5.564632725365018,-44.43893129770992,4.460395226370941,0.6923076923076924,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20908.324182128905
2531,native_wait_aware_replan,supported_native_episode_loop,-19261.308,20.719,0.6084,-21.9358,66.0,0.7480916030534351,345.8635483634153,5.078879487553001,-43.99618320610687,5.801091034263259,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61378.05712890625
2541,native_wait_aware_replan,supported_native_episode_loop,-3959.407,7.137,0.4689,-8.0748,66.0,0.7480916030534351,349.24794890484736,6.167370428964282,-44.48091603053435,4.3022293972825585,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17307.06297607422
2551,native_wait_aware_replan,supported_native_episode_loop,-16489.449,4.975,0.3949,-5.764799999999999,66.0,0.7480916030534351,335.42681504321166,10.485432974307322,-44.221374045801525,4.588052982809467,0.5384615384615384,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.493716430664
2561,native_wait_aware_replan,supported_native_episode_loop,-18400.363,23.279,0.5279,-24.3348,66.0,0.7480916030534351,334.97589078551636,6.542870171343754,-44.16793893129771,5.309724151135924,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117317.43203125
2571,native_wait_aware_replan,supported_native_episode_loop,-15621.239,40.49,0.528,-41.546,66.0,0.7480916030534351,341.61827717755585,10.943146954802321,-44.50381679389313,4.263056363012548,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89724.0728515625
2581,native_wait_aware_replan,supported_native_episode_loop,-20000.812,19.038,0.3484,-19.7348,66.0,0.7480916030534351,337.9540684892325,13.523997293930176,-41.97709923664122,7.170726803001342,0.23076923076923078,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17082.012939453125
2591,native_wait_aware_replan,supported_native_episode_loop,-2569.512,7.454,0.3677,-8.1894,66.0,0.7480916030534351,334.03458475247595,5.3060200322943345,-44.30916030534351,4.92150523709258,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3177.0990783691404
2601,native_wait_aware_replan,supported_native_episode_loop,-2773.072,5.998,0.4624,-6.9228000000000005,66.0,0.7480916030534351,346.40803774241124,7.753045706853712,-36.47328244274809,16.928600959528335,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.5828308105469
2611,native_wait_aware_replan,supported_native_episode_loop,-18939.302,5.553,0.5714,-6.6958,66.0,0.7480916030534351,338.66029651502464,6.050523969469711,-44.33969465648855,4.592047214118012,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5059.935638427734
2621,native_wait_aware_replan,supported_native_episode_loop,-12016.769,15.628,0.5548,-16.7376,66.0,0.7480916030534351,336.6336718750971,5.4698911805314445,-44.24809160305343,5.073834257043166,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1821.543295288086
2631,native_wait_aware_replan,supported_native_episode_loop,-15767.147,5.696,0.5733,-6.8426,66.0,0.7480916030534351,341.8248059873476,6.749276639516044,-44.48854961832061,4.299594179702712,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13609.735986328125
2641,native_wait_aware_replan,supported_native_episode_loop,-2557.258,5.039,0.5418,-6.122599999999999,66.0,0.7480916030534351,346.72388823402065,6.269814039795957,-43.912213740458014,5.384094796596964,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6255.410900878906
2651,native_wait_aware_replan,supported_native_episode_loop,-2660.127,4.052,0.4074,-4.8668,66.0,0.7480916030534351,340.10546214228674,6.68320329945766,-44.38167938931298,4.62643914521572,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3636.292973327637
2661,native_wait_aware_replan,supported_native_episode_loop,-3105.452,5.901,0.4241,-6.7492,66.0,0.7480916030534351,341.2601238194768,10.99985433380657,-44.18702290076336,5.196826643964033,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2614.3830947875977
2671,native_wait_aware_replan,supported_native_episode_loop,-2786.378,4.331,0.515,-5.361000000000001,66.0,0.7480916030534351,332.53341825017486,7.030968461851063,-44.469465648854964,4.3498072806264645,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69299.603125
2681,native_wait_aware_replan,supported_native_episode_loop,-20513.59,41.66,0.5834,-42.8268,66.0,0.7480916030534351,347.0311394710274,4.274693416288031,-44.17557251908397,5.1385103672522945,0.5384615384615384,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156745.74580078124
2691,native_wait_aware_replan,supported_native_episode_loop,-4762.724,8.249,0.6189,-9.4868,66.0,0.7480916030534351,342.0730014136729,8.360177957586842,-44.221374045801525,5.093462471056326,0.5666260790513449,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10693.93578491211
2701,native_wait_aware_replan,supported_native_episode_loop,-5513.827,10.176,0.3325,-10.841000000000001,66.0,0.7480916030534351,335.84762385398074,5.024898855437947,-44.25954198473283,5.196281386553012,1.0,4971.0,1.0,1.0,0.9820137900379085,1.0,0.47129940564484685,0.29506587419312913,1.0547245363780546,0.16898560523986816,0.7373092770576477,-2.0,2.0,1.0,2.000000207684934,2.485248892568052,15152.714428710937
2711,native_wait_aware_replan,supported_native_episode_loop,-11947.364,4.199,0.6067,-5.4124,66.0,0.7480916030534351,331.3000887625697,4.867887374471179,-44.50381679389313,4.281816775357538,0.6923076923076924,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.3304016113282
2721,native_wait_aware_replan,supported_native_episode_loop,-2672.698,3.944,0.3365,-4.617,66.0,0.7480916030534351,338.46378168996057,8.0395094890772,-44.454198473282446,4.398538264170463,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21539.6392578125
2731,native_wait_aware_replan,supported_native_episode_loop,-2781.186,4.239,0.3365,-4.912,66.0,0.7480916030534351,336.06675468255554,4.851330984670287,-44.37404580152672,4.702339644826477,0.23076923076923078,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21018.30098876953
2741,native_wait_aware_replan,supported_native_episode_loop,-2691.681,4.752,0.4099,-5.5718,66.0,0.7480916030534351,347.3888546462581,7.683143384112609,-40.06106870229008,12.142132642885162,0.07692307692307698,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6720.123504638672
2751,native_wait_aware_replan,supported_native_episode_loop,-18870.763,21.37,0.6923,-22.7546,66.0,0.7480916030534351,344.50055070888374,8.434823534747718,-44.282442748091604,4.883802187228116,0.33803198081545727,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25881.607495117187
2761,native_wait_aware_replan,supported_native_episode_loop,-3178.21,5.62,0.5422,-6.7044,66.0,0.7480916030534351,339.2458349298582,8.885024232223762,-44.36641221374046,4.733680050705398,0.0,4970.0,1.0,1.0,0.9820137900379085,1.0,0.6359979226250043,0.5146638968333391,1.0729591501197153,0.0025210126768797636,0.8034619688987732,-2.0,2.0,1.0,2.000000476837158,3.000000476837158,40765.64243164063
2771,native_wait_aware_replan,supported_native_episode_loop,-18926.637,7.227,0.4501,-8.1272,66.0,0.7480916030534351,332.0420859114511,7.487691978119471,-44.56488549618321,4.04667281414639,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6034.876684570312
2781,native_wait_aware_replan,supported_native_episode_loop,-2959.416,4.545,0.5007,-5.5464,66.0,0.7480916030534351,333.784872342248,5.027098204573184,-44.51145038167939,4.254080057196172,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.825045776367
2791,native_wait_aware_replan,supported_native_episode_loop,-3216.884,5.029,0.5265,-6.082,66.0,0.7480916030534351,344.57575077495085,4.23566138643128,-44.38931297709924,4.60595783953811,0.3846153846153846,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.28298416137693
2801,native_wait_aware_replan,supported_native_episode_loop,-11542.536,6.909,0.2833,-7.4756,66.0,0.7480916030534351,337.0981824896225,7.0786003601450345,-44.44656488549618,4.433026600552915,0.6923076923076924,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8351.562966918946
2811,native_wait_aware_replan,supported_native_episode_loop,-17237.898,29.03,0.4967,-30.023400000000002,66.0,0.7480916030534351,341.72206523645934,5.9626996799818555,-44.538167938931295,4.152217434173153,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3167.9340545654295
2821,native_wait_aware_replan,supported_native_episode_loop,-18728.282,28.417,0.6585,-29.734,66.0,0.7480916030534351,338.211082709374,12.167778628980393,-44.13358778625954,5.12825001306411,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2982.777453613281
2831,native_wait_aware_replan,supported_native_episode_loop,-18103.224,4.605,0.6106,-5.8262,66.0,0.7480916030534351,342.810795768739,7.234032899281882,-43.87022900763359,6.500025773953463,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14376.74232788086
2841,native_wait_aware_replan,supported_native_episode_loop,-13189.225,16.165,0.4359,-17.0368,66.0,0.7480916030534351,332.7111530859658,5.379063536503026,-44.534351145038165,4.169679193773453,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34341.931958007815
2851,native_wait_aware_replan,supported_native_episode_loop,-18266.616,6.117,0.3811,-6.8792,66.0,0.7480916030534351,334.5291100185639,6.2522223967036235,-44.3587786259542,4.7648020909855955,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18176.434619140626
2861,native_wait_aware_replan,supported_native_episode_loop,-3268.137,6.548,0.4163,-7.3806,66.0,0.7480916030534351,337.73387879442623,6.881250591496316,-44.4236641221374,4.511213036729543,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58663.114453125
2871,native_wait_aware_replan,supported_native_episode_loop,-10707.212,6.054,0.5866,-7.2272,66.0,0.7480916030534351,349.0598214491102,6.074631426623065,-44.217557251908396,4.6670025837737885,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10829.590393066406
2881,native_wait_aware_replan,supported_native_episode_loop,-2629.598,5.511,0.4613,-6.4336,66.0,0.7480916030534351,334.44568360185497,5.0274317875389665,-44.454198473282446,4.400273404794778,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2984.7343017578123
2891,native_wait_aware_replan,supported_native_episode_loop,-12511.199,16.069,0.5833,-17.235599999999998,66.0,0.7480916030534351,332.761559508229,4.872257431991204,-44.37786259541985,4.682919916350486,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4299.340594482422
2901,native_wait_aware_replan,supported_native_episode_loop,-17115.883,7.597,0.7234,-9.043800000000001,66.0,0.7480916030534351,348.67814829904233,7.528809442456834,-43.99618320610687,5.151519520589598,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7606.228967285157
2911,native_wait_aware_replan,supported_native_episode_loop,-10712.324,4.282,0.3933,-5.0686,66.0,0.7480916030534351,330.9274267531533,4.4010769122399775,-44.41984732824427,4.541503598867164,0.3846153846153846,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15779.616131591796
2921,native_wait_aware_replan,supported_native_episode_loop,-3411.783,6.572,0.2799,-7.1318,66.0,0.7480916030534351,338.5456402801129,5.613236478093202,-44.16030534351145,5.368578065104065,0.3846153846153846,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11291.097198486328
