route_id,grouping_type,direction_id,direction_name,stop_sequence,stop_id
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,9,MTA_201485
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,10,MTA_203537
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,11,MTA_201488
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,12,MTA_201489
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,13,MTA_200407
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,14,MTA_200408
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,15,MTA_201497
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,16,MTA_201499
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,17,MTA_201503
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,18,MTA_203753
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,19,MTA_201509
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,20,MTA_201513
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,21,MTA_905002
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,22,MTA_203650
MTA NYCT_S98,direction,0,LIMITED ST GEORGE via FOREST,23,MTA_805017
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,0,MTA_404923
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,1,MTA_403621
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,2,MTA_450063
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,3,MTA_404873
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,4,MTA_404228
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,5,MTA_404206
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,6,MTA_404942
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,7,MTA_400145
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,8,MTA_404993
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,9,MTA_400153
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,10,MTA_403311
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,11,MTA_405277
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,12,MTA_905216
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,13,MTA_404224
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,14,MTA_404201
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,15,MTA_403971
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,16,MTA_404189
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,17,MTA_805187
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,18,MTA_203345
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,19,MTA_203694
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,20,MTA_203733
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,21,MTA_203765
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,22,MTA_203766
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,23,MTA_203767
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,24,MTA_203559
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,25,MTA_203769
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,26,MTA_203770
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,27,MTA_203200
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,28,MTA_200400
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,29,MTA_200401
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,30,MTA_203772
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,31,MTA_202616
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,32,MTA_200434
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,33,MTA_201569
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,34,MTA_201572
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,35,MTA_203720
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,36,MTA_201525
MTA NYCT_SIM33C,direction,1,MARINERS HARBOR via N GANNON AV,37,MTA_200008
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,0,MTA_202823
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,1,MTA_202824
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,2,MTA_203087
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,3,MTA_203730
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,4,MTA_203537
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,5,MTA_203693
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,6,MTA_203653
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,7,MTA_200442
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,8,MTA_200443
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,9,MTA_201948
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,10,MTA_201951
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,11,MTA_203608
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,12,MTA_203609
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,13,MTA_204088
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,14,MTA_203612
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,15,MTA_203613
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,16,MTA_203614
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,17,MTA_203724
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,18,MTA_203343
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,19,MTA_203344
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,20,MTA_404887
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,21,MTA_400070
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,22,MTA_450402
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,23,MTA_405024
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,24,MTA_404883
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,25,MTA_404132
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,26,MTA_400723
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,27,MTA_400726
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,28,MTA_402130
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,29,MTA_400354
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,30,MTA_403458
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,31,MTA_450180
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,32,MTA_404300
MTA NYCT_SIM33C,direction,0,MIDTOWN via CHURCH via MADISON AV,33,MTA_903165
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,0,MTA_901788
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,1,MTA_504330
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,2,MTA_505078
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,3,MTA_505080
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,4,MTA_505081
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,5,MTA_504332
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,6,MTA_504333
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,7,MTA_504498
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,8,MTA_504500
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,9,MTA_504502
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,10,MTA_504335
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,11,MTA_504337
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,12,MTA_504338
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,13,MTA_504341
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,14,MTA_504339
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,15,MTA_504342
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,16,MTA_504345
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,17,MTA_504346
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,18,MTA_504347
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,19,MTA_504348
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,20,MTA_504349
MTA NYCT_Q55,direction,0,RICHMOND HILL JAMAICA AV via MYRTLE,21,MTA_504351
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,0,MTA_504353
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,1,MTA_504434
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,2,MTA_503268
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,3,MTA_504355
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,4,MTA_504356
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,5,MTA_504357
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,6,MTA_504358
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,7,MTA_504359
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,8,MTA_504360
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,9,MTA_504362
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,10,MTA_504363
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,11,MTA_504365
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,12,MTA_505246
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,13,MTA_504368
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,14,MTA_504370
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,15,MTA_504372
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,16,MTA_504374
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,17,MTA_504375
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,18,MTA_504377
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,19,MTA_504379
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,20,MTA_504380
MTA NYCT_Q55,direction,1,RIDGEWOOD TERM via MYRTLE,21,MTA_304418
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,0,MTA_504965
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,1,MTA_504474
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,2,MTA_503450
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,3,MTA_505420
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,4,MTA_503456
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,5,MTA_553408
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,6,MTA_505251
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,7,MTA_503462
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,8,MTA_503465
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,9,MTA_503468
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,10,MTA_503470
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,11,MTA_504503
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,12,MTA_503471
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,13,MTA_503472
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,14,MTA_503475
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,15,MTA_503477
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,16,MTA_502992
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,17,MTA_505288
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,18,MTA_502994
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,19,MTA_505122
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,20,MTA_503483
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,21,MTA_503485
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,22,MTA_503486
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,23,MTA_503488
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,24,MTA_701029
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,25,MTA_503492
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,26,MTA_503493
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,27,MTA_504020
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,28,MTA_503499
MTA NYCT_Q58,direction,0,FLUSHING via CORONA AV,29,MTA_503501
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,0,MTA_505424
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,1,MTA_503502
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,2,MTA_505425
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,3,MTA_503506
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,4,MTA_503862
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,5,MTA_503864
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,6,MTA_503511
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,7,MTA_503514
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,8,MTA_503515
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,9,MTA_503517
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,10,MTA_503519
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,11,MTA_503017
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,12,MTA_503018
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,13,MTA_503522
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,14,MTA_503523
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,15,MTA_503525
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,16,MTA_503528
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,17,MTA_503530
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,18,MTA_503531
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,19,MTA_504455
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,20,MTA_503537
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,21,MTA_503540
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,22,MTA_503542
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,23,MTA_553409
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,24,MTA_504107
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,25,MTA_504109
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,26,MTA_505083
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,27,MTA_304841
MTA NYCT_Q58,direction,1,RIDGEWOOD TERMINAL via CORONA AV,28,MTA_505034
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,0,MTA_302294
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,1,MTA_304943
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,2,MTA_308577
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,3,MTA_308396
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,4,MTA_308397
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,5,MTA_308398
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,6,MTA_308399
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,7,MTA_304850
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,8,MTA_308444
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,9,MTA_309445
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,10,MTA_309446
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,11,MTA_308272
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,12,MTA_307860
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,13,MTA_304244
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,14,MTA_308503
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,15,MTA_304246
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,16,MTA_304247
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,17,MTA_304863
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,18,MTA_306393
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,19,MTA_307861
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,20,MTA_503748
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,21,MTA_503734
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,22,MTA_503750
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,23,MTA_503740
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,24,MTA_504491
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,25,MTA_503466
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,26,MTA_503468
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,27,MTA_503470
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,28,MTA_503471
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,29,MTA_503258
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,30,MTA_503472
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,31,MTA_503473
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,32,MTA_503475
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,33,MTA_503477
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,34,MTA_502992
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,35,MTA_504398
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,36,MTA_504400
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,37,MTA_505279
MTA NYCT_Q59,direction,0,QUEENS BLVD 62 DR via GRAND,38,MTA_553122
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,0,MTA_505280
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,1,MTA_504404
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,2,MTA_503636
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,3,MTA_503522
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,4,MTA_503523
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,5,MTA_503525
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,6,MTA_503527
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,7,MTA_503528
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,8,MTA_503529
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,9,MTA_503530
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,10,MTA_503531
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,11,MTA_504455
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,12,MTA_503747
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,13,MTA_503742
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,14,MTA_503741
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,15,MTA_503751
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,16,MTA_504492
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,17,MTA_503749
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,18,MTA_308181
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,19,MTA_304920
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,20,MTA_307856
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,21,MTA_304368
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,22,MTA_301856
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,23,MTA_301857
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,24,MTA_304373
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,25,MTA_304376
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,26,MTA_308271
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,27,MTA_302288
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,28,MTA_308448
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,29,MTA_304938
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,30,MTA_302300
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,31,MTA_308605
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,32,MTA_308455
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,33,MTA_308456
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,34,MTA_302306
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,35,MTA_306461
MTA NYCT_Q59,direction,1,WILLAMSBURG BRIDGE PLAZA via GRAND,36,MTA_901325
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,MTA_204061
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,1,MTA_204062
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,2,MTA_203677
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,3,MTA_203760
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,4,MTA_202998
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,5,MTA_203739
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,6,MTA_203740
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,7,MTA_203720
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,8,MTA_201525
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,9,MTA_200008
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,10,MTA_200011
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,11,MTA_203996
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,12,MTA_200018
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,13,MTA_200020
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,14,MTA_202738
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,15,MTA_200033
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,16,MTA_202995
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,17,MTA_200041
MTA NYCT_S90,direction,0,LIMITED ST GEORGE FERRY via RCHMOND TERR,18,MTA_805006
MTA NYCT_S90,direction,1,LTD MATRIX PK via RICH TERR via GULF AV,0,MTA_202577
MTA NYCT_S90,direction,1,LTD MATRIX PK via RICH TERR via GULF AV,1,MTA_200055
MTA NYCT_S90,direction,1,LTD MATRIX PK via RICH TERR via GULF AV,2,MTA_200057
MTA NYCT_S90,direction,1,LTD MATRIX PK via RICH TERR via GULF AV,3,MTA_200063
MTA NYCT_S90,direction,1,LTD MATRIX PK via RICH TERR via GULF AV,4,MTA_200072
MTA NYCT_S90,direction,1,LTD MATRIX PK via RICH TERR via GULF AV,5,MTA_200075
MTA NYCT_S90,direction,1,LTD MATRIX PK via RICH TERR via GULF AV,6,MTA_200077
MTA NYCT_S90,direction,1,LTD MATRIX PK via RICH TERR via GULF AV,7,MTA_200080
