seed,variant,status,ep_reward,avg_wait_min,headway_cv,score,upper_plan_decisions,upper_plan_reuse_ratio,upper_plan_target_mean,upper_plan_target_std,terminal_launch_shift_mean,terminal_launch_shift_std,freq_promotion_strength,shared_ppo_lower_samples,shared_ppo_gate_evaluations,shared_ppo_gate_replans,shared_ppo_target_headway_guard_rejects,shared_ppo_target_headway_project_count,shared_ppo_target_headway_project_correction_mean_s,shared_ppo_pressure_guard_rejects,shared_ppo_soft_pressure_cap_count,shared_ppo_soft_pressure_cap_scale_mean,shared_ppo_reward_floor_guard_rejects,shared_ppo_confirm_guard_rejects,shared_ppo_value_guard_rejects,shared_ppo_throughput_guard_rejects,shared_ppo_throughput_floor_project_count,shared_ppo_throughput_floor_delta_fraction_mean,shared_ppo_adaptive_drift_guard_rejects,shared_ppo_gap_risk_guard_rejects,shared_ppo_active_target_headway_floor_rejects,shared_ppo_target_headway_floor_rejects,shared_ppo_base_delta_guard_rejects,shared_ppo_final_delta_guard_rejects,shared_ppo_final_delta_floor_rejects,shared_ppo_gate_value_mean,shared_ppo_wait_replan_count,shared_ppo_wait_replan_pressure_mean,shared_ppo_wait_replan_shift_pressure_mean,shared_ppo_wait_replan_gap_ratio_mean,shared_ppo_wait_replan_gap_risk_scale_mean,shared_ppo_wait_replan_adaptive_drift_scale_mean,shared_ppo_wait_replan_adaptive_drift_hf_to_lf_mean,shared_ppo_wait_replan_throughput_score_mean,shared_ppo_wait_replan_throughput_floor_delta_fraction_mean,shared_ppo_wait_replan_reward_floor_score_mean,shared_ppo_wait_replan_value_guard_score_mean,shared_ppo_wait_replan_value_guard_scale_mean,shared_ppo_wait_replan_value_guard_candidate_count_mean,shared_ppo_promotion_wait_credit_granted,shared_ppo_promotion_wait_credit_consumed,shared_ppo_promotion_wait_credit_budget,shared_ppo_promotion_wait_credit_events,shared_ppo_adaptive_lower_drift_penalty_scale_mean,shared_ppo_adaptive_lower_drift_penalty_hf_to_lf_mean,shared_ppo_lower_hf_wait_prior_scale_mean,shared_ppo_lower_hf_wait_prior_load_mean,shared_ppo_lower_hf_wait_prior_queue_mean,shared_ppo_lower_hf_wait_prior_schedule_slack_mean,shared_ppo_wait_replan_pressure_override_count,shared_ppo_wait_replan_pressure_override_mean,shared_ppo_wait_replan_same_hold_mean,shared_ppo_wait_replan_same_wait_mean,shared_ppo_wait_replan_shift_mean_s,shared_ppo_wait_replan_shift_abs_mean_s,shared_ppo_wait_replan_actor_base_used_mean,shared_ppo_wait_replan_base_delta_abs_mean_s,shared_ppo_wait_replan_final_delta_abs_mean_s,freq_wait_lower_improvement_credit_mean,freq_wait_lower_net_mean,shared_ppo_loss,promotion_raw_ep_reward,promotion_raw_avg_wait_min,promotion_raw_score,promotion_outcome_adjusted,promotion_outcome_adjustment_signal,promotion_outcome_reward_gain,promotion_outcome_wait_reduction_min,promotion_counterfactual_gate_evaluations,promotion_counterfactual_gate_replans,promotion_counterfactual_shift_mean_s,cfg_lower_hf_wait_action_gain_s,promotion_outcome_boundary,cfg_adaptive_lower_drift_penalty_gain,cfg_adaptive_lower_drift_penalty_min_scale,cfg_learned_promotion_gate,cfg_lower_hf_wait_context_dim,cfg_lower_hf_wait_load_damping_weight,cfg_lower_hf_wait_max_scale,cfg_lower_hf_wait_min_scale,cfg_lower_hf_wait_queue_boost_weight,cfg_lower_hf_wait_schedule_slack_damping_weight,cfg_promotion_gate_age_min,cfg_promotion_gate_cooldown_s,cfg_promotion_gate_low_signal_min,cfg_promotion_gate_max_hf_to_lf_ratio,cfg_promotion_gate_max_replans,cfg_promotion_gate_min_elapsed_s,cfg_promotion_gate_plan_blend,cfg_promotion_gate_preselect_action,cfg_promotion_gate_strength_min,cfg_promotion_gate_threshold,cfg_promotion_gate_wait_pressure_override,cfg_promotion_gate_wait_pressure_override_min,cfg_promotion_replan_active_target_headway_min_s,cfg_promotion_replan_actor_base_trust_s,cfg_promotion_replan_adaptive_drift_accept_min_scale,cfg_promotion_replan_adaptive_drift_penalty_gain,cfg_promotion_replan_adaptive_drift_penalty_min_scale,cfg_promotion_replan_base_action,cfg_promotion_replan_base_delta_abs_max_s,cfg_promotion_replan_confirm_min_low_signal,cfg_promotion_replan_confirm_min_strength,cfg_promotion_replan_final_delta_abs_max_s,cfg_promotion_replan_final_delta_abs_min_s,cfg_promotion_replan_frequency_weight,cfg_promotion_replan_gap_guard_max_ratio,cfg_promotion_replan_gap_guard_min_ratio,cfg_promotion_replan_gap_risk_accept_max_scale,cfg_promotion_replan_gap_risk_cap_full,cfg_promotion_replan_gap_risk_cap_start,cfg_promotion_replan_hold_guard_weight,cfg_promotion_replan_max_pressure,cfg_promotion_replan_max_shift_s,cfg_promotion_replan_min_pressure,cfg_promotion_replan_policy,cfg_promotion_replan_project_target_headway,cfg_promotion_replan_require_shift,cfg_promotion_replan_reward_floor_action_cost,cfg_promotion_replan_reward_floor_fleet_weight,cfg_promotion_replan_reward_floor_gap_cost,cfg_promotion_replan_reward_floor_hold_cost,cfg_promotion_replan_reward_floor_min_score,cfg_promotion_replan_reward_floor_target_weight,cfg_promotion_replan_reward_floor_throughput_weight,cfg_promotion_replan_reward_floor_wait_weight,cfg_promotion_replan_same_hold_max,cfg_promotion_replan_same_wait_max,cfg_promotion_replan_same_wait_min,cfg_promotion_replan_shift_sign,cfg_promotion_replan_soft_pressure_cap,cfg_promotion_replan_state_wait_weight,cfg_promotion_replan_target_headway_max_s,cfg_promotion_replan_target_headway_min_s,cfg_promotion_replan_target_headway_project_margin_s,cfg_promotion_replan_terminal_early_cap_s,cfg_promotion_replan_terminal_early_relax,cfg_promotion_replan_throughput_floor_fleet_util_max,cfg_promotion_replan_throughput_floor_min_delta_fraction,cfg_promotion_replan_throughput_floor_min_score,cfg_promotion_replan_throughput_floor_same_hold_max,cfg_promotion_replan_throughput_guard_min_score,cfg_promotion_replan_value_guard_candidate_scales,cfg_promotion_replan_value_guard_min_score,cfg_promotion_replan_wait_credit_clip,cfg_promotion_replan_wait_credit_weight,cfg_promotion_replan_wait_gain_s,cfg_stress_profile
4021,interval_only,supported_native_episode_loop,6808.521,7.101,0.5138,-8.1286,66.0,0.7480916030534351,344.19454279366033,9.963292395426382,1.202290076335878,2.977189761786739,1.0,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22075862997295,7.217931683403939,12546.97403564453,6808.521,7.101,-8.1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031,interval_only,supported_native_episode_loop,8723.129,3.281,0.2964,-3.8738,66.0,0.7480916030534351,336.248902463731,8.376507418904021,0.0,0.0,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2516620659182314,3.250988839665279,2393.6740020751954,8723.129,3.281,-3.8738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4041,interval_only,supported_native_episode_loop,19380.387,3.752,0.508,-4.768,66.0,0.7480916030534351,331.6072076069489,6.430227618074055,0.0,0.0,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.092594437837946,6.0919702583593205,31833.262890625,19380.387,3.752,-4.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4051,interval_only,supported_native_episode_loop,226.702,6.842,0.386,-7.614,66.0,0.7480916030534351,342.0572232488079,12.365336358057892,2.7557251908396947,9.409749372471312,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.187116641490615,6.184977821408707,5915.052221679687,226.702,6.842,-7.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061,interval_only,supported_native_episode_loop,-566.665,3.684,0.6682,-5.0204,66.0,0.7480916030534351,335.56383738156796,8.934072159133375,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.864886015419099,4.8638331560749375,58725.33857421875,-566.665,3.684,-5.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4071,interval_only,supported_native_episode_loop,11868.456,3.479,0.4244,-4.3278,66.0,0.7480916030534351,337.8409953728887,6.277071323586069,0.0,0.0,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235203552063536,4.234646231568743,30571.909936523436,11868.456,3.479,-4.3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,interval_only,supported_native_episode_loop,15226.181,5.823,0.3557,-6.534400000000001,66.0,0.7480916030534351,346.7969570803278,11.302240323956974,0.35877862595419846,2.015469571145867,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.809293974149968,5.807610595329277,9363.19100341797,15226.181,5.823,-6.534400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091,interval_only,supported_native_episode_loop,13325.414,4.647,0.3036,-5.2542,66.0,0.7480916030534351,340.43140486997504,5.8183873134482065,0.11068702290076336,0.6354360056783932,0.07692307692307698,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.708200858869118,4.706792862274747,3629.9529052734374,13325.414,4.647,-5.2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4101,interval_only,supported_native_episode_loop,5411.678,4.4,0.6175,-5.635000000000001,66.0,0.7480916030534351,352.2622275767274,5.718488983803357,1.2099236641221374,3.2122464841741003,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5440335569037105,5.543104133389155,30345.94284667969,5411.678,4.4,-5.635000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111,interval_only,supported_native_episode_loop,13852.746,3.78,0.4298,-4.6396,66.0,0.7480916030534351,341.2577630057059,8.56385696951509,0.0,0.0,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.548159923314942,4.547177550888094,36758.5521484375,13852.746,3.78,-4.6396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121,interval_only,supported_native_episode_loop,14921.622,8.579,0.5721,-9.7232,66.0,0.7480916030534351,332.2204110150422,4.684021737315115,0.0,0.0,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.809619345480543,5.80779827478688,53862.62697753906,14921.622,8.579,-9.7232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131,interval_only,supported_native_episode_loop,15608.968,8.051,0.6079,-9.2668,66.0,0.7480916030534351,344.0353982941491,3.8539477182998145,0.0,0.0,1.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.135663797538479,6.133548432456668,6267.525036621094,15608.968,8.051,-9.2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4141,interval_only,supported_native_episode_loop,7457.118,63.382,0.696,-64.774,66.0,0.7480916030534351,344.80045779393294,5.4204087994371575,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.788741073566906,7.7796268992795135,77410.950390625,7457.118,63.382,-64.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4151,interval_only,supported_native_episode_loop,17230.772,5.194,0.4863,-6.1666,66.0,0.7480916030534351,341.9830647505346,7.561818882110983,0.015267175572519083,0.15055788491080932,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.466725227243728,5.464945188780383,4787.84321899414,17230.772,5.194,-6.1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4161,interval_only,supported_native_episode_loop,658.398,23.536,0.5723,-24.680600000000002,66.0,0.7480916030534351,336.2400697567384,9.088000190338674,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.304713939849437,5.302205071442955,77547.43034667968,658.398,23.536,-24.680600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171,interval_only,supported_native_episode_loop,8908.297,7.993,0.6581,-9.3092,66.0,0.7480916030534351,348.69210840339275,8.844443841849715,0.5458015267175572,3.1797008727233553,0.5384615384615384,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.217621955449019,7.215484377043887,21023.84616699219,8908.297,7.993,-9.3092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4181,interval_only,supported_native_episode_loop,22904.633,12.12,0.3771,-12.874199999999998,66.0,0.7480916030534351,334.717404571441,10.759817348755034,0.061068702290076333,0.449863850325422,1.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.338477574555307,9.334990016355231,56203.891015625,22904.633,12.12,-12.874199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4191,interval_only,supported_native_episode_loop,9870.144,3.646,0.5977,-4.8414,66.0,0.7480916030534351,337.23847990327215,4.460579200692622,0.0,0.0,0.396183468135044,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7469308344498593,3.7459949591503605,1924.1062042236329,9870.144,3.646,-4.8414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4201,interval_only,supported_native_episode_loop,8946.709,3.412,0.4626,-4.3372,66.0,0.7480916030534351,336.1664765044933,7.183970358186222,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.495743660698513,3.495138379874558,9560.974340820312,8946.709,3.412,-4.3372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4211,interval_only,supported_native_episode_loop,8746.514,32.389,0.3304,-33.049800000000005,66.0,0.7480916030534351,330.58736980671193,5.402876275929753,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.473264926429505,7.4675292091388865,151439.2318359375,8746.514,32.389,-33.049800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4221,interval_only,supported_native_episode_loop,8182.643,15.491,0.5708,-16.6326,66.0,0.7480916030534351,336.5642127061087,9.190474228236857,0.04961832061068702,0.3171615635197287,0.3846153846153846,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.654219668846518,7.650420071827039,7405.070373535156,8182.643,15.491,-16.6326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4231,interval_only,supported_native_episode_loop,10982.649,6.285,0.3885,-7.062,66.0,0.7480916030534351,337.37438640370016,6.409137586131519,0.0,0.0,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3274696724740345,4.325972757573687,2692.4069946289064,10982.649,6.285,-7.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241,interval_only,supported_native_episode_loop,2083.576,7.11,0.5307,-8.1714,66.0,0.7480916030534351,333.1999871319487,5.844026569658977,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.216829855371603,5.214517214813241,7682.995495605469,2083.576,7.11,-8.1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4251,interval_only,supported_native_episode_loop,10246.345,8.776,0.6689,-10.1138,66.0,0.7480916030534351,329.676222716579,5.853195596905872,0.0,0.0,0.6923076923076924,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.581903692044441,7.579197945497617,7368.868542480469,10246.345,8.776,-10.1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
