timestamp,event_type,side,price,size,order_id
34538.561645909,add,ask,577.67,100.0,23953902
34538.749352634,cancel,ask,577.67,100.0,23953902
34540.208049602,trade,ask,577.36,83.0,hidden_1250
34542.460466608,add,bid,577.15,2000.0,24011957
34542.461655235,add,bid,577.16,100.0,24011968
34548.544126623,cancel,bid,577.16,100.0,24011968
34556.717049546,add,ask,577.67,100.0,24232953
34557.676316526,cancel,ask,577.67,100.0,24232953
34559.170471944,add,bid,577.2,100.0,24263123
34559.274953421,add,bid,577.22,100.0,24268287
34563.153483595,trade,ask,577.67,100.0,23953900
34563.154016439,cancel,ask,577.93,100.0,24027354
34563.154016439,add,ask,578.0,100.0,24329874
34563.165083844,trade,ask,577.73,100.0,hidden_1261
34563.95565136,trade,bid,577.28,200.0,hidden_1262
34563.95565136,trade,bid,577.23,100.0,hidden_1263
34563.960981256,trade,bid,577.23,100.0,hidden_1264
34563.960981256,trade,bid,577.23,100.0,hidden_1265
34563.960981256,trade,bid,577.23,200.0,hidden_1266
34563.960981256,trade,bid,577.22,100.0,24268287
34563.983262104,add,ask,577.48,100.0,24340911
34563.989562411,cancel,ask,577.48,100.0,24340911
34563.989691181,trade,bid,577.26,100.0,hidden_1270
34563.989914726,add,ask,577.22,100.0,24341020
34563.99001247,trade,ask,577.22,100.0,24341020
34563.99001247,trade,ask,577.22,17.0,hidden_1273
34563.990016914,trade,ask,577.22,100.0,hidden_1274
34563.990024009,trade,ask,577.22,100.0,hidden_1275
34563.990034916,trade,ask,577.22,200.0,hidden_1276
34563.990036189,trade,ask,577.22,100.0,hidden_1277
34563.990042095,trade,ask,577.22,100.0,hidden_1278
34563.990044346,trade,ask,577.22,100.0,hidden_1279
34563.990132292,trade,ask,577.22,100.0,hidden_1280
34563.990150722,trade,ask,577.22,200.0,hidden_1281
34563.990270284,add,ask,577.22,100.0,24341059
34563.990360158,trade,ask,577.22,100.0,24341059
34563.990368416,trade,ask,577.22,300.0,hidden_1284
34563.99037024,trade,ask,577.22,103.0,hidden_1285
34563.99038432,trade,ask,577.22,100.0,hidden_1286
34563.990389929,trade,ask,577.22,100.0,hidden_1287
34563.99051159,trade,ask,577.22,100.0,hidden_1288
34563.990615761,add,ask,577.22,100.0,24341104
34563.990706564,trade,ask,577.22,54.0,24341104
34563.990708134,trade,ask,577.22,46.0,24341104
34563.990708134,trade,ask,577.22,54.0,hidden_1292
34563.990718324,trade,ask,577.22,100.0,hidden_1293
34563.990746493,cancel,bid,577.2,100.0,24263123
34563.990946609,add,ask,577.22,100.0,24341129
34563.991026983,trade,ask,577.22,100.0,24341129
34563.991256316,add,ask,577.22,100.0,24341154
34563.991504421,trade,ask,577.22,100.0,24341154
34563.991723235,add,ask,577.22,100.0,24341184
34563.991830745,trade,ask,577.22,100.0,24341184
34563.99205442,add,ask,577.22,100.0,24341203
34563.992482989,trade,ask,577.22,100.0,24341203
34563.992703854,add,ask,577.22,100.0,24341255
34563.993438666,trade,bid,577.15,100.0,23295588
34563.99598048,trade,ask,577.22,100.0,24341255
34563.996217745,add,ask,577.22,100.0,24341384
34563.996558795,trade,bid,577.15,800.0,24011957
34563.997888323,trade,ask,577.22,100.0,24341384
34563.998104535,add,ask,577.22,100.0,24341455
34564.009188404,trade,ask,577.21,47.0,hidden_1310
34564.063881034,trade,ask,577.21,100.0,hidden_1311
34564.076730461,cancel,ask,577.22,100.0,24341455
34564.077111546,add,ask,577.22,100.0,24342718
34564.089204756,cancel,ask,577.22,100.0,24342718
34564.089574686,add,ask,577.22,100.0,24342914
34564.092849921,cancel,ask,577.22,100.0,24342914
34564.093189746,add,ask,577.22,100.0,24342978
34564.990302791,trade,ask,577.21,53.0,hidden_1318
34564.990302791,trade,ask,577.21,47.0,hidden_1319
34565.007066888,trade,ask,577.21,53.0,hidden_1320
34565.007066888,trade,ask,577.21,47.0,hidden_1321
34565.179306031,trade,ask,577.21,53.0,hidden_1322
34565.179306031,trade,ask,577.22,100.0,24342978
34565.179306031,trade,ask,577.22,957.0,hidden_1324
34565.179558356,add,ask,577.22,100.0,24354540
34565.180178205,trade,ask,577.22,53.0,24354540
34565.180381615,add,ask,577.22,100.0,24354595
34565.180449843,trade,ask,577.22,47.0,24354540
34565.180755786,trade,ask,577.22,100.0,24354595
34565.180965477,add,ask,577.22,100.0,24354638
34565.181058962,trade,ask,577.22,13.0,24354638
34565.181296973,add,ask,577.22,100.0,24354652
34565.181785042,trade,ask,577.22,87.0,24354638
34565.181785042,trade,ask,577.22,13.0,24354652
34565.182013771,add,ask,577.22,100.0,24354681
34565.226323539,cancel,ask,577.22,87.0,24354652
34565.226328312,cancel,ask,577.22,100.0,24354681
34565.226674681,add,ask,577.22,100.0,24355260
34565.232441036,cancel,ask,577.22,100.0,24355260
34565.232797339,add,ask,577.22,100.0,24355348
34565.23582549,cancel,ask,577.22,100.0,24355348
34565.236172538,add,ask,577.22,100.0,24355400
34565.256608528,cancel,ask,577.22,100.0,24355400
34565.256954401,add,ask,577.24,100.0,24355676
34565.260086799,cancel,ask,577.24,100.0,24355676
34565.26041755,add,ask,577.22,100.0,24355764
34565.448652887,trade,ask,577.22,100.0,24355764
34565.44888453,add,ask,577.22,100.0,24359166
34565.471773162,trade,bid,577.15,100.0,24011957
34565.471866128,trade,bid,577.15,100.0,24011957
34565.471963769,trade,bid,577.15,200.0,24011957
34565.472039427,trade,bid,577.15,800.0,24011957
34565.47276616,trade,bid,577.11,2.0,hidden_1353
34565.47276616,trade,bid,577.09,2.0,hidden_1354
34565.47276616,trade,bid,577.06,96.0,23924525
34565.479339755,trade,bid,577.06,4.0,23924525
34569.554047262,add,ask,577.09,60.0,24432815
34569.848903499,trade,bid,576.84,65.0,22757243
34569.978485456,add,bid,576.66,1000.0,24441197
34571.558925995,cancel,ask,577.09,60.0,24432815
34571.559107916,add,ask,577.04,60.0,24463989
34572.697564562,add,bid,576.66,60.0,24487973
34574.575544811,add,ask,577.04,200.0,24510681
34574.601831641,cancel,ask,577.04,60.0,24463989
34574.602028265,add,ask,577.0,60.0,24511032
34574.980477563,cancel,bid,576.66,1000.0,24441197
34576.977738038,trade,ask,576.99,48.0,hidden_1367
34576.978414126,trade,ask,577.0,60.0,24511032
34576.978881816,trade,ask,577.03,200.0,hidden_1369
34576.979170404,trade,ask,577.03,50.0,hidden_1370
34576.979170404,trade,ask,577.04,90.0,24510681
34576.984096047,trade,ask,577.0,110.0,hidden_1372
34576.984221484,trade,ask,577.0,15.0,hidden_1373
34576.984221484,trade,ask,577.03,75.0,hidden_1374
34577.176353062,trade,ask,577.03,100.0,hidden_1375
34577.176478842,trade,ask,577.03,25.0,hidden_1376
34577.176478842,trade,ask,577.03,85.0,hidden_1377
34577.186712481,trade,ask,577.03,100.0,hidden_1378
34577.186804247,trade,ask,577.03,15.0,hidden_1379
34577.186804247,trade,ask,577.04,40.0,24510681
34577.187043555,add,ask,577.04,100.0,24568937
34577.187734185,trade,ask,577.04,70.0,24510681
34577.187734185,trade,ask,577.04,30.0,24568937
